,name,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
559,Marshmello,0.912,0.774,0,-4.673,0,0.0455,0.121,0.0127,0.101,0.632,119.966,audio_features,10xV5l9nhLvFpR8mqzs0bL,spotify:track:10xV5l9nhLvFpR8mqzs0bL,https://api.spotify.com/v1/tracks/10xV5l9nhLvFpR8mqzs0bL,https://api.spotify.com/v1/audio-analysis/10xV5l9nhLvFpR8mqzs0bL,155589,4
560,The Lumineers,0.682,0.471,0,-9.182,1,0.0301,0.765,0.0,0.0908,0.421,79.907,audio_features,1K3LRUEcUz5FMtPYyg0F45,spotify:track:1K3LRUEcUz5FMtPYyg0F45,https://api.spotify.com/v1/tracks/1K3LRUEcUz5FMtPYyg0F45,https://api.spotify.com/v1/audio-analysis/1K3LRUEcUz5FMtPYyg0F45,163133,4
561,Jetta,0.713,0.677,0,-8.391,1,0.0552,0.00724,0.0,0.278,0.565,119.819,audio_features,41n22Rg8ZpIcGU6NqYDorL,spotify:track:41n22Rg8ZpIcGU6NqYDorL,https://api.spotify.com/v1/tracks/41n22Rg8ZpIcGU6NqYDorL,https://api.spotify.com/v1/audio-analysis/41n22Rg8ZpIcGU6NqYDorL,165640,4
562,Bon Iver,0.329,0.277,10,-13.111,0,0.0302,0.971,0.024,0.0971,0.121,159.719,audio_features,4k7x3QKrc3h3U0Viqk0uop,spotify:track:4k7x3QKrc3h3U0Viqk0uop,https://api.spotify.com/v1/tracks/4k7x3QKrc3h3U0Viqk0uop,https://api.spotify.com/v1/audio-analysis/4k7x3QKrc3h3U0Viqk0uop,289560,3
563,MAGIC!,0.738,0.482,6,-8.917,0,0.0402,0.0266,0.621,0.106,0.352,93.457,audio_features,4F4ioXjBWZ76V1vDy6pU8X,spotify:track:4F4ioXjBWZ76V1vDy6pU8X,https://api.spotify.com/v1/tracks/4F4ioXjBWZ76V1vDy6pU8X,https://api.spotify.com/v1/audio-analysis/4F4ioXjBWZ76V1vDy6pU8X,285014,4
564,Pantera,0.43,0.704,1,-8.008,0,0.0804,0.000155,0.00221,0.0933,0.703,118.242,audio_features,7fcfNW0XxTWlwVlftzfDOR,spotify:track:7fcfNW0XxTWlwVlftzfDOR,https://api.spotify.com/v1/tracks/7fcfNW0XxTWlwVlftzfDOR,https://api.spotify.com/v1/audio-analysis/7fcfNW0XxTWlwVlftzfDOR,315120,4
565,Jenny Berggren,0.548,0.599,2,-7.344,1,0.0271,0.017,8.3e-06,0.106,0.364,85.008,audio_features,4jqa69b2D63cWDJlhWdByQ,spotify:track:4jqa69b2D63cWDJlhWdByQ,https://api.spotify.com/v1/tracks/4jqa69b2D63cWDJlhWdByQ,https://api.spotify.com/v1/audio-analysis/4jqa69b2D63cWDJlhWdByQ,219529,4
566,LIAMOO,0.614,0.802,6,-5.097,0,0.0597,0.0332,5.18e-06,0.0853,0.343,118.982,audio_features,2Cyow8nZDqP9tolduIf2KX,spotify:track:2Cyow8nZDqP9tolduIf2KX,https://api.spotify.com/v1/tracks/2Cyow8nZDqP9tolduIf2KX,https://api.spotify.com/v1/audio-analysis/2Cyow8nZDqP9tolduIf2KX,179603,4
567,Dan Caplen,0.653,0.809,0,-4.057,1,0.0474,0.194,0.0,0.165,0.55,92.213,audio_features,5CLGzJsGqhCEECcpnFQA8x,spotify:track:5CLGzJsGqhCEECcpnFQA8x,https://api.spotify.com/v1/tracks/5CLGzJsGqhCEECcpnFQA8x,https://api.spotify.com/v1/audio-analysis/5CLGzJsGqhCEECcpnFQA8x,210773,4
568,Of Monsters and Men,0.457,0.757,1,-5.177,1,0.032,0.0206,0.0,0.146,0.417,102.961,audio_features,2ihCaVdNZmnHZWt0fvAM7B,spotify:track:2ihCaVdNZmnHZWt0fvAM7B,https://api.spotify.com/v1/tracks/2ihCaVdNZmnHZWt0fvAM7B,https://api.spotify.com/v1/audio-analysis/2ihCaVdNZmnHZWt0fvAM7B,266600,4
